user_id,support_tickets_90d,ticket_avg_resolution_hrs_90d
4993-JCRGJ,0,11.5
9537-JALFH,1,6.8
6698-OXETB,0,10.6
2103-ZRXFN,0,5.1
3724-BSCVH,0,9.3
4877-TSOFF,0,18.4
9209-NWPGU,0,15.8
6961-VCPMC,0,19.7
7306-YDSOI,0,15.4
5288-AHOUP,0,8.4
6688-UZPWD,0,11.6
0655-YDGFJ,0,11.1
8468-EHYJA,1,9.6
6823-SIDFQ,0,15.0
1097-FSPVW,2,11.9
2839-RFSQE,0,9.4
8328-SKJNO,0,15.0
7010-ZMVBF,0,10.9
5201-CBWYG,0,7.5
0968-GSIKN,1,1.0
1965-DDBWU,0,9.9
9057-SIHCH,1,12.3
6352-GIGGQ,0,9.8
3635-QQRQD,0,5.9
6771-XWBDM,1,12.0
2897-DOVND,1,9.2
3082-YVEKW,2,14.8
0191-EQUUH,0,9.2
7134-HBPBS,0,10.4
3489-HHPFY,0,12.3
2926-JEJJC,0,6.9
8601-QACRS,0,9.2
4950-BDEUX,0,6.6
5789-LDFXO,0,8.4
0508-OOLTO,0,14.0
2984-TBYKU,2,10.0
9822-WMWVG,2,2.0
2391-SOORI,0,11.7
9040-KZVWO,0,11.3
2645-QTLMB,1,7.7
4806-HIPDW,0,7.2
1548-ARAGG,1,15.1
6339-RZCBJ,2,7.7
4424-TKOPW,1,7.8
4415-WNGVR,1,11.6
2522-AHJXR,0,17.6
0412-UCCNP,0,5.1
1816-FLZDK,1,7.8
7096-UCLNH,0,11.1
8443-ZRDBZ,0,10.4
9136-ALYBR,0,11.9
4615-PIVVU,0,13.2
8885-QSQBX,0,14.5
7479-NITWS,0,16.1
8617-ENBDS,0,9.8
9385-NXKDA,1,7.8
0430-IHCDJ,0,13.5
2959-MJHIC,0,11.0
6674-KVJHG,0,11.4
1814-DKOLC,0,6.6
4201-JMNGR,2,5.9
9351-HXDMR,0,11.2
3537-HPKQT,0,6.8
2129-ALKBS,1,9.9
5821-MMEIL,1,15.1
5960-WPXQM,0,7.4
0684-AOSIH,0,3.1
8260-NGFNY,0,10.3
1309-XGFSN,0,3.9
1866-RZZQS,1,1.0
6968-URWQU,0,8.9
4742-TXUEX,0,8.9
9631-XEYKE,1,11.9
8631-NBHFZ,0,13.0
1335-MXCSE,1,10.1
8873-TMKGR,0,11.3
8800-JOOCF,0,8.5
1469-LBJQJ,1,12.9
4958-XCBDQ,0,13.0
8337-UPOAQ,0,9.5
0064-YIJGF,0,14.4
2386-OWURY,0,8.4
1725-IQNIY,0,6.5
0310-VQXAM,0,9.2
6598-RFFVI,0,15.2
3453-RTHJQ,0,10.5
6712-OAWRH,0,16.9
6278-FEPBZ,0,9.2
4280-DLSHD,1,12.3
1508-DFXCU,0,8.3
8614-VGMMV,0,6.3
7868-BGSZA,0,9.9
2800-QQUSO,1,7.9
2930-UOTMB,1,11.2
7973-DZRKH,0,14.7
5914-DVBWJ,0,11.7
7698-YFGEZ,0,8.9
2533-QVMSK,0,8.9
9773-PEQBZ,1,16.4
8644-XLFBW,0,12.3
0650-BWOZN,0,6.4
8625-AZYZY,1,8.2
7785-RDVIG,2,6.9
9602-WCXPI,0,15.9
2903-YYTBW,0,13.0
3620-MWJNE,0,11.8
8573-JGCZW,0,7.3
6837-HAEVO,0,10.4
6701-YVNQG,0,5.9
9306-CPCBC,0,17.3
4304-XUMGI,0,13.0
9504-YAZWB,0,9.4
8819-ZBYNA,1,12.5
6174-NRBTZ,0,13.7
9481-IEBZY,0,10.2
1833-VGRUM,0,10.8
6137-NICCO,1,9.2
9065-ZCPQX,0,15.0
6402-EJMWF,0,9.5
3620-EHIMZ,2,15.4
3213-VVOLG,0,6.7
6870-ECSHE,0,15.6
8747-UDCOI,0,13.1
8374-XGEJJ,0,6.6
2656-TABEH,0,7.9
6946-LMSQS,1,10.0
4626-OZDTJ,0,14.7
9169-BSVIN,1,5.8
2325-ZUSFD,1,12.3
8194-PEEBY,0,16.3
6872-HXFNF,1,3.4
3932-CMDTD,0,6.8
7714-YXSMB,0,10.5
8387-UGUSU,0,8.5
1080-BWSYE,0,12.0
4039-HEUNW,0,9.1
1194-HVAIF,1,8.1
0812-WUPTB,0,6.8
3594-UVONA,0,6.9
0004-TLHLJ,0,14.5
1767-TGTKO,1,8.5
8439-LTUGF,0,7.1
8805-JNRAZ,0,10.2
5089-IFSDP,0,13.5
6418-HNFED,0,12.0
0206-OYVOC,0,7.7
7291-CDTMJ,0,15.1
7128-GGCNO,1,10.8
0237-YFUTL,0,10.0
7691-KGKGP,0,12.6
6710-HSJRD,0,9.1
3675-EQOZA,0,8.8
0840-DCNZE,0,13.8
1732-FEKLD,1,9.4
9862-KJTYK,2,6.4
0479-HMSWA,0,11.2
5854-KSRBJ,0,4.4
0365-BZUWY,2,7.0
4817-VYYWS,0,9.7
5701-SVCWR,0,15.0
3129-AAQOU,0,14.9
4922-CVPDX,0,14.4
1396-QWFBJ,1,17.2
1357-BIJKI,0,11.3
1099-BTKWT,1,9.4
5299-SJCZT,0,7.1
2018-PZKMU,1,6.8
7340-KEFQE,0,10.2
4570-QHXHL,0,11.5
2403-BCASL,1,8.3
7392-YYPYJ,1,6.5
2898-LSJGD,0,12.7
2223-GDSHL,2,4.5
7359-PTSXY,0,15.8
9470-RTWDV,1,13.1
2176-OSJUV,1,9.1
9348-YVOMK,0,10.7
8104-OSKWT,0,7.0
4521-YEEHE,1,8.4
4090-KPJIP,0,11.7
3786-WOVKF,1,5.5
4503-BDXBD,0,7.6
6086-ESGRL,0,12.1
2592-HODOV,0,11.3
3886-CERTZ,0,2.0
7995-ZHHNZ,0,6.9
3824-RHKVR,0,3.8
5816-SCGFC,0,11.0
5989-AXPUC,0,7.7
4979-HPRFL,1,14.2
8590-OHDIW,3,11.8
8015-IHCGW,0,8.8
2332-TODQS,2,13.4
9278-VZKCD,0,12.7
8008-OTEZX,0,10.3
2773-OVBPK,0,7.6
5999-LCXAO,2,5.6
5206-XZZQI,0,6.4
4803-LBYPN,0,10.4
5759-RCVCB,0,4.0
6372-RFVNS,0,7.8
2139-FQHLM,0,14.7
8261-GWDBQ,0,10.2
1093-YSWCA,0,5.6
8938-UMKPI,0,16.4
0991-BRRFB,0,13.4
3882-IYOIJ,0,8.0
8749-TZYEC,1,11.8
1755-FZQEC,0,12.2
3115-JPJDD,1,8.7
5600-KTXFM,2,9.9
3871-IKPYH,1,5.9
6319-IEJWJ,0,7.2
9025-AOMKI,0,11.7
6339-TBELP,1,13.9
7964-YESJC,1,8.6
6173-GOLSU,1,14.8
5275-SQEIZ,0,6.4
7716-YTYHG,1,11.0
9938-ZREHM,0,6.8
7950-XWOVN,0,19.0
4390-KYULV,0,7.8
4647-MUZON,0,8.6
9702-AIUJO,0,14.7
8849-PRIQJ,0,14.1
8851-RAGOV,0,11.4
1304-NECVQ,1,13.3
5396-IZEPB,0,13.4
1729-VLAZJ,1,18.0
8285-ABVLB,0,10.6
0701-TJSEF,0,9.9
5712-VBOXD,0,11.1
6629-LADHQ,0,7.0
8945-GRKHX,0,8.6
1559-DTODC,1,8.8
4797-MIWUM,1,11.8
6959-UWKHF,0,6.6
8720-RQSBJ,0,8.0
4537-CIBHB,0,14.6
3815-SLMEF,0,10.5
5154-VEKBL,1,11.2
4324-AHJKS,0,14.0
4355-CVPVS,0,9.7
4495-LHSSK,1,14.0
5655-JSMZM,0,10.5
5915-ANOEI,0,9.2
9861-PDSZP,0,10.3
4505-EXZHB,0,9.9
7225-CBZPL,0,2.3
6704-UTUKK,0,13.4
4587-VVTOX,2,11.7
2019-HDCZY,0,6.8
4652-NNHNY,1,6.3
8788-DOXSU,0,12.1
7404-JLKQG,1,10.4
7421-ZLUPA,0,13.4
8972-HJWNV,0,12.7
3274-NSDWE,0,8.0
2632-IVXVF,1,10.5
3692-JHONH,1,12.5
8915-NNTRC,0,8.6
5914-GXMDA,0,14.6
7463-IFMQU,1,17.0
2920-RNCEZ,0,6.6
2541-YGPKE,0,8.8
8515-OCTJS,1,6.6
5382-TEMLV,1,8.4
3441-CGZJH,0,16.1
9592-ERDKV,0,14.7
2860-RANUS,0,7.3
5261-QSHQM,0,11.3
4778-IZARL,1,10.0
0432-CAJZV,0,3.1
7008-LZVOZ,0,6.3
8868-WOZGU,0,6.6
1200-TUZHR,0,12.9
9365-CSLBQ,0,10.9
1334-FJSVR,0,8.5
5884-FBCTL,0,9.1
7130-CTCUS,0,9.3
6242-FEGFD,0,11.6
7625-XCQRH,2,6.7
6194-HBGQN,0,8.2
7634-WSWDB,0,5.3
6986-IXNDM,1,15.8
1731-TVIUK,0,13.0
2987-BJXIK,0,10.1
9769-TSBZE,0,15.9
0406-BPDVR,0,9.5
0618-XWMSS,0,9.0
1395-WSWXR,1,7.6
6023-GSSXW,0,7.3
6752-APNJL,0,4.2
5276-KQWHG,1,7.1
0420-HLGXF,0,8.8
7446-KQISO,1,1.0
9823-EALYC,0,9.5
0582-AVCLN,0,1.7
5803-NQJZO,0,14.9
2565-JSLRY,0,14.5
2607-DHDAK,0,8.8
1073-XXCZD,1,13.9
0743-HRVFF,0,9.6
4006-HKYHO,0,13.7
3727-JEZTU,0,8.9
8143-ETQTI,0,12.2
6689-KXGBO,1,8.6
9667-TKTVZ,0,18.2
3657-COGMW,0,10.5
8570-KLJYJ,1,10.9
7754-IXRMC,1,10.2
9473-CBZOP,2,9.5
2969-WGHQO,0,10.9
6615-NGGZJ,0,9.4
4334-HOWRP,0,12.5
4255-DDUOU,0,11.3
5863-OOKCL,0,14.5
1686-STUHN,0,5.2
1329-VHWNP,0,10.9
2984-MIIZL,0,9.1
0266-GMEAO,0,13.3
5590-YRFJT,0,8.1
5574-NXZIU,0,13.0
0019-GFNTW,1,5.7
4256-ZWTZI,0,12.9
8309-PPCED,1,14.6
4098-NAUKP,1,6.9
5196-WPYOW,1,5.6
4608-LCIMN,1,5.7
1485-YDHMM,0,6.9
4054-CUMIA,1,8.7
0603-TPMIB,0,11.9
2525-GVKQU,0,12.7
8161-QYMTT,2,7.8
9581-GVBXT,0,7.9
5862-BRIXZ,0,18.2
5404-GGUKR,0,7.8
3308-JSGML,0,8.4
2126-GSEGL,0,9.5
3677-TNKIO,1,17.0
0440-QEXBZ,0,1.0
2434-EEVDB,0,7.5
6762-QVYJO,0,19.6
6199-IWKGC,0,15.3
2675-DHUTR,0,7.8
8152-VETUR,0,5.4
9667-EQRXU,1,13.6
7446-YPODE,0,16.0
9522-BNTHX,0,11.4
4676-WLUHT,1,11.8
3329-WDIOK,0,17.6
7980-MHFLQ,0,10.6
2873-ZLIWT,1,13.4
3415-TAILE,0,8.2
0757-WCUUZ,1,7.0
1629-DQQVB,1,11.8
1915-IOFGU,1,3.6
3045-XETSH,0,12.9
0374-AACSZ,0,16.3
7239-HZZCX,0,12.1
4872-VXRIL,0,11.1
9140-CZQZZ,1,14.1
3423-HHXAO,0,11.2
9938-TKDGL,0,8.4
0531-ZZJWQ,0,6.8
6537-QLGEX,0,7.8
2688-BHGOG,0,9.6
7683-CBDKJ,0,14.4
0946-CLJTI,0,8.2
3160-TYXLT,0,11.0
1325-USMEC,0,7.6
0916-QOFDP,1,9.9
0628-CNQRM,1,15.1
5606-AMZBO,0,2.3
6199-IPCAO,1,13.4
7665-TOALD,1,1.0
0112-QWPNC,1,7.1
0324-BRPCJ,0,16.2
2777-PHDEI,0,9.8
5640-CAXOA,0,9.4
2235-EZAIK,0,13.5
3847-BAERP,0,12.9
1196-AMORA,1,3.7
4282-YMKNA,0,5.0
1453-RZFON,0,14.3
8263-OKETD,0,12.7
0670-KDOMA,2,9.3
2476-YGEFM,0,7.6
8687-BAFGU,0,6.1
0641-EVBOJ,0,9.7
0829-XXPLX,1,10.4
9974-JFBHQ,0,6.9
5356-RHIPP,1,9.7
6624-JDRDS,1,11.5
0608-JDVEC,0,12.7
9780-FKVVF,1,16.1
1919-RTPQD,1,6.7
5214-NLTIT,0,8.5
3345-PBBFH,0,5.3
5055-BRMNE,1,5.7
9189-JWSHV,0,7.6
2190-PHBHR,0,12.5
2650-GYRYL,0,15.8
0746-JTRFU,0,12.6
5208-FVQKB,0,14.2
7184-LRUUR,1,8.7
6627-CFOSN,0,7.2
3982-JGSFD,0,8.5
1574-DYCWE,1,11.8
7247-XOZPB,0,13.0
2466-FCCPT,0,9.4
6211-WWLTF,2,13.3
4826-TZEVA,0,6.3
6016-NXBNJ,0,8.2
9138-EFSMO,0,13.9
0576-WNXXC,1,4.5
4632-XJMEX,1,10.6
8910-LEDAG,0,12.3
3452-GWUIN,1,8.2
2716-GFZOR,0,9.9
3724-UCSHY,0,14.6
8626-XHBIE,0,8.7
4628-CTTLA,2,19.1
3192-LNKRK,0,8.2
4439-YRNVD,0,7.2
2876-VBBBL,0,8.6
6834-NXDCA,2,5.7
2208-UGTGR,0,16.6
3005-TYFRD,0,16.4
8670-MEFCP,0,4.3
3079-BCHLN,0,16.9
7777-UNYHB,1,7.3
5597-GLBUC,1,18.7
7278-CKDNC,1,5.4
2748-MYRVK,0,4.6
8450-UYIBU,1,9.7
2969-VAPYH,0,16.9
4822-YCXMX,0,8.9
7181-OQCUT,1,1.9
8474-UMLNT,0,9.7
9821-POOTN,0,10.4
3836-FZSDJ,1,11.7
9142-XMYJH,0,13.9
6559-ILWKJ,2,16.7
0187-QSXOE,0,13.0
7733-UDMTP,0,4.6
2649-HWLYB,2,9.9
5214-CHIWJ,1,12.8
4229-CZMLL,0,13.1
6904-JLBGY,0,2.8
2465-BLLEU,2,8.4
1685-VAYJF,0,12.5
8874-EJNSR,0,12.4
6917-YACBP,0,7.6
5049-MUBWG,0,9.1
4223-WOZCM,0,15.0
0769-MURVM,0,13.2
9253-VIFJQ,1,20.5
7030-FZTFM,0,12.2
9741-YLNTD,2,10.6
5917-RYRMG,1,17.9
5120-ZBLAI,0,8.4
1194-BHJYC,0,11.6
3663-MITLP,1,14.0
0906-QVPMS,1,18.4
9025-ZRPVR,1,11.0
1905-OEILC,0,12.3
7858-GTZSP,0,12.0
3285-UCQVC,0,11.7
6248-BSHKG,0,11.3
4685-TFLLS,0,5.1
3470-BTGQO,0,8.2
1209-VFFOC,0,6.1
8224-DWCKX,1,11.7
5482-PLVPE,0,9.5
4553-DVPZG,0,10.9
4902-OHLSK,1,18.6
6917-IAYHD,0,3.9
0495-ZBNGW,1,10.7
8620-RJPZN,0,8.9
7572-KPVKK,1,16.5
2642-MAWLJ,0,4.0
2357-COQEK,1,19.6
7103-ZGVNT,0,13.9
3737-GCSPV,2,9.7
2027-WKXMW,0,10.5
7137-NAXML,0,11.8
2428-ZMCTB,0,5.8
2961-VNFKL,0,4.3
1768-HNVGJ,1,6.4
6963-KQYQB,2,9.8
5934-RMPOV,0,13.5
1207-BLKSA,0,9.8
4088-YLDSU,1,9.2
8316-BBQAY,0,10.9
1166-PQLGG,0,9.9
3146-JTQHR,1,10.4
4291-YZODP,0,13.4
4395-PZMSN,0,8.7
6427-FEFIG,1,18.5
0017-IUDMW,0,13.1
8706-HRADD,0,11.1
9955-QOPOY,0,7.2
4385-ZKVNW,1,15.6
5446-DKWYW,0,1.0
2034-CGRHZ,2,3.8
5797-APWZC,0,2.9
3683-QKIUE,0,9.7
4228-ZGYUW,1,8.3
9031-ZVQPT,0,9.5
2990-IAJSV,0,17.3
8107-KNCIM,0,13.0
9027-YFHQJ,0,10.4
5176-LDKUH,0,16.0
4644-OBGFZ,2,13.6
7926-IJOOU,0,6.2
6480-YAGIY,0,9.0
4029-HPFVY,0,12.2
7602-DBTOU,0,12.4
5345-BMKWB,0,5.9
3519-ZKXGG,0,5.2
5457-COLHT,0,14.1
6416-TVAIH,0,13.0
5451-YHYPW,0,15.4
5108-ADXWO,1,9.0
7998-WNZEM,0,7.7
3066-RRJIO,1,12.9
4664-NJCMS,0,19.3
0307-BCOPK,1,7.4
7629-WFGLW,0,10.4
2542-HYGIQ,0,8.8
6715-OFDBP,2,11.4
5016-LIPDW,0,5.7
6481-LXPWL,0,15.0
1567-DSCIC,0,17.3
2150-UWTFY,0,11.1
6124-ACRHJ,0,2.5
9362-MWODR,2,11.6
9975-GPKZU,0,6.5
9625-RZFUK,1,10.2
5153-LXKDT,1,10.9
5161-UBZXI,1,2.7
1020-JPQOW,0,9.0
7919-ZODZZ,1,13.9
0565-JUPYD,0,11.4
6867-ACCZI,0,13.5
5939-XAIXZ,1,3.2
9054-FOWNV,0,8.1
2683-BPJSO,0,15.1
2157-MXBJS,1,8.5
8207-VVMYB,0,11.4
9732-EQMWY,0,13.7
9360-AHGNL,0,17.2
1087-UDSIH,0,5.8
5269-NRGDP,1,5.2
6195-MELTI,0,16.5
5485-WUYWF,1,7.4
2121-JAFOM,0,4.3
8818-DOPVL,0,14.4
2632-UCGVD,2,16.9
5445-PZWGX,0,12.6
1227-UDMZR,0,8.2
5198-HQAEN,0,16.8
9170-CCKOU,0,1.0
2167-FQSTQ,0,4.9
2819-GWENI,0,6.9
1043-YCUTE,0,14.7
3814-MLAXC,1,13.3
3572-UUHRS,0,8.7
2692-PFYTJ,0,11.3
1226-UDFZR,0,9.8
5955-EPOAZ,1,4.9
6821-JPCDC,1,4.8
8815-LMFLX,0,12.0
9135-HSWOC,0,5.9
8582-KRHPJ,0,7.8
5811-IWXYM,1,6.4
7044-YAACC,0,6.9
8189-XRIKE,0,16.8
1506-YJTYT,0,8.5
4123-DVHPH,0,10.8
6425-YQLLO,0,9.5
5442-UTCVD,0,8.3
2228-BZDEE,1,5.7
7734-DBOAI,0,8.6
2789-CZANW,0,10.0
2091-RFFBA,0,11.6
2114-MGINA,0,7.7
7596-LDUXP,0,13.2
3740-RLMVT,0,1.0
4489-SNOJF,0,5.8
2192-OZITF,0,8.2
5651-CPDND,1,17.3
2186-QZEYA,0,5.5
1131-ALZWV,1,19.0
7729-XBTWX,0,9.3
9134-WYRVP,0,13.4
3284-SVCRO,0,13.1
9732-OUYRN,0,2.6
0559-CKHUS,0,14.0
2931-SVLTV,0,12.8
6899-PPEEA,0,5.1
7504-UWHNB,0,8.5
2582-FFFZR,0,7.1
8908-NMQTX,0,14.0
2187-LZGPL,1,6.7
1431-AIDJQ,0,8.8
6288-LBEAR,1,14.0
4597-NUCQV,1,4.6
9019-QVLZD,0,1.1
8413-YNHNV,0,6.2
5808-TOTXO,1,16.4
4369-NYSCF,0,6.6
6333-YDVLT,1,15.0
5324-KTGCG,0,13.6
5599-HVLTW,0,8.8
7394-LWLYN,0,16.5
3707-LRWZD,0,6.3
6873-UDNLD,0,9.2
2700-LUEVA,0,14.8
1455-ESIQH,0,9.4
0958-YHXGP,0,15.1
1101-SSWAG,0,3.7
2979-SXESE,2,7.6
4013-TLDHQ,0,7.8
5743-KHMNA,1,13.8
4194-FJARJ,0,13.1
5325-UWTWJ,0,13.6
3969-GYXEL,1,11.5
9208-OLGAQ,0,10.7
3244-CQPHU,0,5.1
2674-MLXMN,0,9.3
9708-HPXWZ,0,15.0
6992-TKNYO,0,3.2
4468-YDOVK,0,3.8
3754-DXMRT,0,8.7
5792-JALQC,0,4.7
7130-VTEWQ,0,17.2
2200-DSAAL,0,8.1
4302-ZYFEL,3,14.4
9351-LZYGF,0,10.2
4366-CTOUZ,0,13.5
6121-VZNQB,0,17.3
7903-CMPEY,0,7.2
1518-OMDIK,1,12.4
6671-NGWON,0,13.4
0595-ITUDF,0,8.0
6996-KNSML,0,8.7
1955-IBMMB,2,6.3
0096-BXERS,0,10.0
3806-YAZOV,0,9.9
7998-ZLXWN,0,9.3
6253-WRFHY,2,9.2
9133-AYJZG,0,14.5
2675-OTVVJ,0,9.0
8680-CGLTP,0,10.1
8430-TWCBX,2,12.3
5018-GWURO,0,6.0
6741-QRLUP,0,11.0
4737-HOBAX,0,7.8
0537-QYZZN,0,10.0
3340-QBBFM,1,3.0
1704-NRWYE,0,11.8
2592-SEIFQ,0,11.1
8200-KLNYW,1,12.6
3372-CDXFJ,0,8.8
4781-ZXYGU,0,5.5
7632-YUTXB,0,10.1
2718-YSKCS,0,8.6
9896-UYMIE,0,11.5
0853-NWIFK,0,12.9
8212-CRQXP,0,9.2
6980-CDGFC,0,18.2
7691-XVTZH,1,6.2
2520-SGTTA,0,13.3
7481-ATQQS,0,13.0
2277-VWCNI,1,10.0
1088-CNNKB,0,2.6
8642-GVWRF,1,5.7
1930-BZLHI,0,13.7
3400-ESFUW,1,5.5
5868-YTYKS,0,8.9
3525-DVKFN,0,2.9
1482-OXZSY,1,11.5
0377-JBKKT,0,3.1
5778-BVOFB,0,11.4
3373-YZZYM,0,8.2
2057-ZBLPD,2,6.4
0228-MAUWC,0,9.8
5502-RLUYV,1,3.0
0023-HGHWL,2,6.6
7663-YJHSN,1,9.7
4915-BFSXL,0,2.9
3086-RUCRN,0,13.1
5215-LNLDJ,0,8.2
7576-JMYWV,1,8.5
9039-RBEEE,1,7.5
0257-KXZGU,1,8.6
1307-ATKGB,0,6.3
8417-FMLZI,2,3.9
3714-XPXBW,0,7.2
1850-AKQEP,1,9.9
2824-DXNKN,1,15.4
5227-JSCFE,0,14.1
0848-ZGQIJ,0,18.3
3621-CHYVB,0,6.8
8042-RNLKO,0,5.5
1792-UXAFY,0,2.6
5372-FBKBN,0,18.5
0420-TXVSG,1,14.6
6217-TOWGS,0,7.2
0515-YPMCW,2,14.2
0378-XSZPU,0,11.6
1045-LTCYT,0,12.3
1544-JJMYL,1,12.0
4636-JGAAI,0,8.4
6874-SGLHU,0,12.9
5951-AOFIH,0,15.8
4729-XKASR,0,10.8
3059-NGMXB,1,12.0
8652-YHIYU,0,15.0
5278-PNYOX,0,8.0
5449-FIBXJ,0,8.9
3486-HOOGQ,0,10.9
5061-PBXFW,0,7.1
8630-FJLIB,1,5.9
3891-NLXJB,0,17.6
4749-OJKQU,1,9.6
0577-WHMEV,0,3.9
5453-AXEPF,0,15.4
3639-XJHKQ,0,12.2
3716-LRGXK,1,12.9
2263-SFSQZ,0,15.2
9950-MTGYX,0,17.2
3397-AVTKU,0,12.7
4825-FUREZ,0,8.4
9837-BMCLM,1,12.5
2672-OJQZP,1,10.3
0137-UDEUO,2,11.1
3134-DSHVC,0,13.3
6161-UUUTA,0,13.0
7821-DPRQE,0,14.1
6543-XRMYR,0,14.0
2001-EWBQU,0,4.6
4925-LMHOK,0,10.3
1608-GMEWB,0,9.8
6695-AMZUF,2,1.0
1455-UGQVH,0,6.6
8410-BGQXN,0,3.8
8280-MQRQN,0,16.2
1619-YWUBB,0,11.5
7611-YKYTC,1,8.6
2037-SGXHH,0,18.1
3178-FESZO,0,11.3
0365-GXEZS,1,10.4
0082-OQIQY,0,13.3
6087-MVHJH,0,12.0
4603-JANFB,2,11.1
3018-TFTSU,1,6.4
3606-SBKRY,0,8.4
4806-KEXQR,0,9.1
0667-NSRGI,1,11.0
7083-YNSKY,0,10.5
6893-ODYYE,0,8.0
8242-JSVBO,1,9.7
2479-BRAMR,0,9.9
9541-ZPSEA,0,10.5
2665-NPTGL,1,12.8
1139-WUOAH,0,10.4
4693-VWVBO,0,4.3
7434-SHXLS,0,13.8
6937-GCDGQ,1,21.2
0988-JRWWP,0,6.6
5075-JSDKI,0,11.7
7908-QCBCA,0,14.8
8644-XYTSV,0,9.3
6711-FLDFB,0,8.8
3873-WOSBC,0,8.5
7465-ZZRVX,0,8.3
7975-JMZNT,0,9.5
7251-XFOIL,0,9.2
4116-IQRFR,0,8.3
3714-JTVOV,0,6.1
8259-DZLIZ,2,7.9
0442-ZXKVS,0,11.1
7853-WNZSY,1,11.4
3120-FAZKD,0,9.6
8606-OEGQZ,0,11.9
0225-ZORZP,0,10.6
4702-IOQDC,1,5.5
9489-JMTTN,0,14.0
0575-CUQOV,0,9.4
0967-BMLBD,0,15.8
6178-KFNHS,0,16.5
2830-LEWOA,0,14.0
5006-MXVRN,0,3.9
1264-BYWMS,1,5.9
9658-WYUFB,0,5.7
8327-WKMIE,1,13.8
6917-FIJHC,0,14.4
5329-KRDTM,1,12.6
7797-EJMDP,1,15.8
3530-VWVGU,0,8.2
2013-SGDXK,0,14.8
6368-NWMCE,0,6.9
3633-CDBUW,2,6.3
0707-HOVVN,0,9.5
8580-QVLOC,0,16.2
3956-MGXOG,0,4.0
9274-UARKJ,1,3.6
4077-HWUYD,1,15.3
2012-NWRPA,1,10.7
8808-ELEHO,0,7.8
0103-CSITQ,1,8.5
3506-LCJDC,0,8.7
8671-KKKOS,0,8.0
7305-ZWMAJ,0,5.9
9518-XXBXE,0,13.7
3934-HXCFZ,0,9.6
6578-KRMAW,0,8.9
4860-IJUDE,0,11.8
7666-WKRON,1,8.7
9688-YGXVR,1,8.0
0423-UDIJQ,1,12.3
1945-XISKS,2,10.9
4910-AQFFX,0,12.3
2154-KVJFF,0,4.5
5360-LJCNJ,0,14.1
2607-FBDFF,1,13.0
9647-ERGBE,1,8.8
3428-XZMAZ,1,10.8
1100-DDVRV,0,10.3
0378-TOVMS,0,10.5
4355-HBJHH,1,13.3
6728-WYQBC,0,7.9
9058-CBREO,1,13.6
9029-FEGVJ,0,10.0
7216-KAOID,1,7.3
0318-QUUOB,0,8.7
6145-NNPNO,1,7.7
5520-FVEWJ,1,2.0
5339-TJFEK,0,6.0
5572-ZDXHY,0,12.4
2074-GUHPQ,1,11.8
4625-XMOYM,0,14.8
5827-MWCZK,0,13.6
1385-TQOZW,0,7.7
5914-XRFQB,0,7.6
4329-YPDDQ,0,11.0
4804-NCPET,0,5.6
3750-CKVKH,1,4.7
5944-UGLLK,1,11.9
8063-GBATB,0,14.6
7787-BNTZM,0,7.1
2252-ISRNH,0,11.7
9415-TPKRV,0,7.6
5322-TEUJK,1,6.3
4547-KQRTM,0,12.1
4877-EVATK,1,4.8
1866-DIOQZ,0,1.0
8375-KVTHK,0,13.9
2697-NQBPF,0,15.4
3709-OIJEA,0,8.9
7639-SUPCW,0,10.3
1386-ZIKUV,0,15.5
0599-XNYDO,0,7.0
6377-WHAOX,1,12.0
6855-VLGOS,0,16.8
8999-XXGNS,0,9.2
8746-OQQRW,0,11.0
3181-MIZBN,1,6.5
0471-ARVMX,0,8.2
7766-CLTIC,2,14.0
5650-YLIBA,0,5.8
0825-CPPQH,1,4.6
9084-OAYKL,1,13.5
6122-LJADA,0,10.1
2400-XIWIO,0,13.0
7524-VRLPL,0,8.9
1069-XAIEM,0,9.1
7569-NMZYQ,1,16.4
5201-USSQZ,0,13.9
2105-PHWON,0,12.3
1494-EJZDW,0,11.2
4884-TVUQF,0,5.9
8003-EWNDZ,0,12.8
1897-RCFUM,0,15.9
9256-JTBNZ,1,10.2
4658-HCOHW,0,18.7
2211-RMNHO,0,4.0
2432-TFSMK,0,2.5
3440-JPSCL,1,10.9
4929-ROART,0,8.6
1834-ABKHQ,2,13.1
1741-WTPON,0,9.3
3932-IJWDZ,0,10.2
1240-HCBOH,0,7.4
3594-KADLU,0,10.1
8065-BVEPF,0,10.4
3796-ENZGF,0,8.2
1734-ZMNTZ,0,9.5
2853-CWQFQ,1,1.0
0813-TAXXS,0,14.4
2519-TWKFS,0,6.5
2889-FPWRM,0,9.2
0626-QXNGV,0,6.3
6723-CEGQI,0,9.4
6987-XQSJT,0,8.5
4732-RRJZC,1,14.1
9499-XPZXM,1,2.3
4338-EYCER,0,12.0
3007-FDPEA,0,6.8
6350-XFYGW,0,14.7
4290-BSXUX,1,3.8
8513-OLYGY,0,11.9
0311-QYWSS,1,11.2
8705-DWKTI,0,2.4
8755-IWJHN,0,8.5
0325-XBFAC,1,13.1
4480-QQRHC,0,8.9
0929-PECLO,0,17.9
3680-CTHUH,0,13.6
1202-KKGFU,1,15.9
6112-KTHFQ,0,8.7
1852-XEMDW,0,10.9
2462-XIIJB,1,10.9
4760-XOHVN,1,13.8
