user_id,months_active,plan_stream_tv,plan_stream_movies,contract_type,paperless_billing,monthly_fee,total_paid,net_service
8782-LKFPK,44,False,True,Month-to-month,True,90.4,4063.0,Fiber optic
5522-JBWMO,1,False,False,Month-to-month,False,44.0,44.0,DSL
3597-MVHJT,27,True,True,Month-to-month,True,95.6,2595.25,Fiber optic
9774-NRNAU,27,True,True,Month-to-month,True,84.8,2309.55,DSL
0224-RLWWD,2,False,False,Month-to-month,True,44.3,89.3,DSL
9967-ATRFS,19,,,Month-to-month,False,19.9,367.55,No
3951-NJCVI,42,True,True,Month-to-month,True,95.05,3944.5,Fiber optic
2977-CEBSX,66,True,True,Two year,True,90.05,5965.95,DSL
0177-PXBAT,33,True,True,Month-to-month,True,109.9,3694.7,Fiber optic
6599-CEBNN,34,False,False,Month-to-month,True,73.95,2524.45,Fiber optic
2519-ERQOJ,33,True,True,Month-to-month,True,54.6,1803.7,DSL
5876-QMYLD,23,,,One year,False,20.05,415.1,No
2277-AXSDC,32,,,One year,False,19.75,624.15,No
9442-JTWDL,11,,,One year,False,20.05,237.7,No
0979-PHULV,69,True,True,Month-to-month,True,99.45,7007.6,Fiber optic
3067-SVMTC,68,False,False,One year,False,55.9,3848.8,DSL
5495-GPSRW,20,,,Two year,True,19.7,419.4,No
7606-BPHHN,72,,,Two year,True,19.8,1468.75,No
4742-DRORA,60,True,False,One year,True,95.4,5812.0,Fiber optic
0111-KLBQG,32,True,True,Month-to-month,True,93.95,2861.45,Fiber optic
4800-VHZKI,1,,,Month-to-month,True,19.9,19.9,No
7989-CHGTL,1,,,Month-to-month,True,19.6,19.6,No
0334-GDDSO,3,False,False,Month-to-month,True,81.35,233.7,Fiber optic
4163-NCJAK,46,,,One year,True,24.45,1066.15,No
5233-AOZUF,29,False,False,Month-to-month,True,74.95,2149.05,Fiber optic
5973-EJGDP,51,False,False,Month-to-month,True,87.35,4473.0,Fiber optic
1996-DBMUS,48,False,False,Month-to-month,True,70.65,3545.05,Fiber optic
7916-VCCPB,16,False,False,Month-to-month,False,73.25,1195.75,Fiber optic
4686-GEFRM,70,False,True,Two year,True,98.7,6858.9,Fiber optic
5249-QYHEX,40,,,Two year,True,24.8,1024.7,No
0578-SKVMF,22,False,True,Month-to-month,False,83.3,1845.9,Fiber optic
5564-NEMQO,1,False,False,Month-to-month,True,75.3,75.3,Fiber optic
2233-FAGXV,5,,,Month-to-month,True,24.3,132.25,No
5605-IYGFG,7,False,False,Month-to-month,True,69.85,515.45,Fiber optic
7663-ZTEGJ,29,False,True,One year,False,100.55,2830.45,Fiber optic
3935-TBRZZ,44,,,One year,False,25.7,1110.5,No
8111-BKVDS,10,False,False,Month-to-month,False,40.7,449.3,DSL
2055-SIFSS,55,False,False,Month-to-month,False,51.65,2838.55,DSL
2806-MLNTI,52,True,True,One year,True,105.1,5376.4,Fiber optic
8734-DKSTZ,10,False,True,Month-to-month,False,85.95,858.6,Fiber optic
4360-PNRQB,18,False,False,Month-to-month,True,75.6,1395.05,Fiber optic
6152-ONASV,68,False,False,One year,False,58.25,3975.7,DSL
9063-ZGTUY,61,,,Month-to-month,True,19.4,1182.55,No
7781-HVGMK,72,True,True,Two year,True,65.2,4784.45,DSL
2181-UAESM,2,False,False,Month-to-month,False,53.45,119.5,DSL
2957-LOLHO,12,False,False,Month-to-month,True,45.4,518.9,DSL
6048-NJXHX,41,,,Two year,True,19.75,899.45,No
2320-SLKMB,26,True,False,Month-to-month,True,44.45,1183.8,DSL
4980-URKXC,36,,,One year,False,20.85,720.05,No
4376-KFVRS,72,True,True,Two year,True,114.05,8468.2,Fiber optic
5886-VLQVU,35,False,True,Month-to-month,True,89.85,3161.2,Fiber optic
3577-AMVUX,1,False,False,Month-to-month,False,55.05,55.05,DSL
0771-WLCLA,16,True,True,Month-to-month,True,112.95,1882.55,Fiber optic
5628-RKIFK,49,True,True,Month-to-month,False,101.55,5070.4,Fiber optic
0206-TBWLC,54,True,True,One year,True,114.65,6049.5,Fiber optic
2937-FTHUR,18,False,True,Month-to-month,False,64.8,1166.7,DSL
1910-FMXJM,36,False,True,Month-to-month,False,80.4,2937.65,Fiber optic
7752-XUSCI,60,True,True,Month-to-month,True,105.9,6396.45,Fiber optic
4110-PFEUZ,1,False,False,Month-to-month,False,69.55,69.55,Fiber optic
0732-OCQOC,52,,,Two year,True,25.05,1270.25,No
5168-MSWXT,8,True,True,Month-to-month,True,94.75,759.55,Fiber optic
1090-ESELR,72,True,True,Two year,False,105.5,7611.55,Fiber optic
8592-PLTMQ,64,,,One year,False,24.7,1642.75,No
5760-WRAHC,22,False,True,Month-to-month,True,69.75,1545.4,DSL
8847-GEOOQ,60,True,True,Month-to-month,True,60.2,3582.4,DSL
0256-LTHVJ,28,False,True,Month-to-month,True,81.05,2227.1,Fiber optic
4785-FCIFB,61,,,Two year,False,24.4,1417.9,No
8313-NDOIA,24,True,True,Month-to-month,True,104.15,2494.65,Fiber optic
5149-CUZUJ,28,True,False,One year,False,92.9,2768.35,Fiber optic
0942-KOWSM,30,True,True,Two year,False,80.8,2369.3,DSL
4237-CLSMM,2,,,Month-to-month,False,20.0,38.0,No
1452-VOQCH,1,False,False,Month-to-month,True,75.1,75.1,Fiber optic
4719-UMSIY,6,,,Month-to-month,False,19.65,100.9,No
6614-VBEGU,24,True,True,Month-to-month,True,69.45,1614.05,DSL
0880-TKATG,4,True,True,Month-to-month,False,101.15,385.9,Fiber optic
3811-VBYBZ,7,True,True,Month-to-month,True,99.8,673.25,Fiber optic
1480-BKXGA,72,True,True,Two year,True,116.05,8404.9,Fiber optic
2996-XAUVF,70,False,True,Two year,True,40.05,2799.75,DSL
9076-AXYIK,64,True,True,Two year,False,102.1,6538.45,Fiber optic
5968-XQIVE,72,True,False,One year,True,89.7,6588.95,Fiber optic
8896-RAZCR,44,,,Two year,False,19.9,868.1,No
4640-UHDOS,13,False,True,Month-to-month,False,55.95,734.35,DSL
4933-IKULF,17,,,One year,False,20.65,330.6,No
3583-EKAPL,1,False,True,Month-to-month,True,55.0,55.0,DSL
1304-BCCFO,9,True,True,Month-to-month,True,70.05,564.4,DSL
4104-PVRPS,24,False,False,Month-to-month,False,53.6,1315.35,DSL
9399-APLBT,1,False,False,Month-to-month,True,74.7,74.7,Fiber optic
2359-KMGLI,24,False,False,Month-to-month,True,80.25,1861.5,Fiber optic
3780-DDGSE,35,True,True,Month-to-month,True,76.05,2747.2,DSL
4431-EDMIQ,7,True,False,Month-to-month,True,75.7,554.05,DSL
0306-JAELE,5,True,True,Month-to-month,True,96.1,453.4,Fiber optic
6227-HWPWX,15,False,False,Month-to-month,False,69.0,994.8,Fiber optic
0486-LGCCH,11,,,Two year,False,19.65,225.75,No
0447-BEMNG,48,False,True,Month-to-month,True,45.3,2145.0,DSL
4612-SSVHJ,20,False,True,Month-to-month,True,81.45,1671.6,Fiber optic
5168-MQQCA,72,True,True,One year,True,108.5,8003.8,Fiber optic
5949-XIKAE,8,True,False,Month-to-month,True,83.55,680.05,Fiber optic
7971-HLVXI,72,False,True,Two year,True,84.5,6130.85,Fiber optic
9094-AZPHK,15,True,True,Month-to-month,True,100.15,1415.0,Fiber optic
3649-JPUGY,72,True,True,Two year,True,88.6,6201.95,DSL
4472-LVYGI,0,True,False,Two year,True,52.55,0.0,DSL
8372-JUXUI,1,False,False,Month-to-month,True,74.35,74.35,Fiber optic
3552-CTCYF,63,True,True,Two year,True,104.8,6597.25,Fiber optic
6778-YSNIH,2,True,False,Month-to-month,True,59.0,114.15,DSL
0388-EOPEX,2,False,False,Month-to-month,True,74.4,139.4,Fiber optic
5756-OZRIO,61,False,True,One year,False,64.05,3902.6,DSL
6579-JPICP,1,,,Month-to-month,False,20.4,20.4,No
8205-OTCHB,22,False,True,One year,True,43.75,903.6,DSL
4134-BSXLX,28,False,False,Month-to-month,False,60.9,1785.65,DSL
0505-SPOOW,70,,,Two year,False,19.8,1397.65,No
6235-VDHOM,5,False,False,Month-to-month,False,28.45,131.05,DSL
7783-YKGDV,12,False,True,Month-to-month,True,99.7,1238.45,Fiber optic
4374-YMUSQ,34,True,True,One year,False,116.25,3899.05,Fiber optic
4513-CXYIX,71,False,False,Two year,True,80.7,5676.0,Fiber optic
3957-HHLMR,70,False,True,One year,False,65.2,4543.15,DSL
7803-XOCCZ,52,False,False,Month-to-month,True,84.05,4326.8,Fiber optic
5736-YEJAX,69,True,False,Two year,True,79.45,5502.55,DSL
5609-CEBID,20,False,True,Month-to-month,True,94.1,1782.4,Fiber optic
8981-FJGLA,11,False,False,Month-to-month,True,78.0,851.8,Fiber optic
7218-HKQFK,2,True,True,Month-to-month,True,94.2,167.5,Fiber optic
4636-QRJKY,6,False,False,Month-to-month,True,80.5,502.85,Fiber optic
1135-LMECX,1,,,Month-to-month,False,19.85,19.85,No
4332-MUOEZ,20,False,True,One year,False,94.3,1818.3,Fiber optic
8535-SFUTN,61,True,True,Month-to-month,True,106.45,6300.15,Fiber optic
5956-VKDTT,5,False,False,Month-to-month,True,74.35,334.8,Fiber optic
8677-HDZEE,56,True,True,Month-to-month,True,105.45,5916.95,Fiber optic
2475-MROZF,30,False,False,Month-to-month,True,95.0,2852.4,Fiber optic
9412-GHEEC,40,True,True,Month-to-month,False,104.8,4131.95,Fiber optic
3482-ABPKK,28,False,False,One year,False,54.3,1546.3,DSL
6705-LXORM,5,False,False,Month-to-month,False,70.05,302.6,Fiber optic
0257-ZESQC,27,False,False,Month-to-month,True,75.2,1929.35,Fiber optic
7531-GQHME,12,,,Month-to-month,False,20.05,265.45,No
5174-ITUMV,67,True,True,One year,True,105.4,6989.45,Fiber optic
4109-CYRBD,29,False,False,Month-to-month,True,51.6,1442.0,DSL
0913-XWSCN,55,False,True,Month-to-month,False,85.5,4713.4,Fiber optic
6825-UYPFK,23,False,False,Month-to-month,False,75.6,1758.6,Fiber optic
8397-MVTAZ,34,True,True,Month-to-month,True,100.05,3480.0,Fiber optic
0750-EBAIU,52,True,False,One year,False,91.25,4738.3,Fiber optic
8606-CIQUL,72,True,True,Two year,True,115.75,8399.15,Fiber optic
3571-DPYUH,58,True,False,One year,True,94.7,5430.35,Fiber optic
7601-GNDYK,35,,,Two year,False,19.6,686.95,No
0356-OBMAC,56,True,False,Two year,True,99.9,5706.3,Fiber optic
8067-NIOYM,24,,,Two year,True,21.1,490.65,No
1403-GYAFU,70,,,Two year,False,20.05,1360.25,No
4234-XTNEA,2,True,False,Month-to-month,True,79.95,174.45,Fiber optic
1297-VQDRP,68,True,True,One year,True,107.15,7379.8,Fiber optic
9282-IZGQK,1,False,True,Month-to-month,True,85.0,85.0,Fiber optic
5348-CAGXB,12,True,False,Month-to-month,True,89.55,1021.75,Fiber optic
0621-HJWXJ,63,False,False,Month-to-month,True,81.55,5029.05,Fiber optic
5844-QVTAT,33,False,False,One year,True,58.45,1955.4,DSL
8905-IAZPF,69,True,True,One year,True,95.65,6744.2,Fiber optic
5394-MEITZ,60,True,True,Two year,True,80.6,4946.7,DSL
6859-QNXIQ,72,True,True,Two year,True,113.1,8248.5,Fiber optic
2782-LFZVW,11,False,True,Month-to-month,True,58.95,601.6,DSL
2866-IKBTM,1,,,Month-to-month,False,19.55,19.55,No
1342-JPNKI,10,True,False,Month-to-month,True,86.05,834.1,Fiber optic
2817-NTQDO,13,True,False,Month-to-month,True,45.55,597.0,DSL
7129-AZJDE,34,False,True,One year,True,78.95,2647.2,Fiber optic
6986-IJDHX,39,True,False,Month-to-month,True,86.3,3266.0,Fiber optic
2560-PPCHE,65,True,True,One year,True,105.05,6744.25,Fiber optic
4676-MQUEA,50,True,False,One year,True,101.9,5265.5,Fiber optic
8138-EALND,15,,,Month-to-month,False,19.75,311.6,No
3580-HYCSP,72,True,True,Two year,True,110.3,7966.9,Fiber optic
1352-HNSAW,72,True,True,Two year,True,115.6,8220.4,Fiber optic
2075-PUEPR,55,,,Two year,False,19.35,1153.25,No
1982-FEBTD,23,,,Two year,True,25.6,514.75,No
5301-GAUUY,32,False,False,Month-to-month,True,80.35,2596.15,Fiber optic
5791-KAJFD,56,False,True,One year,True,68.75,3808.0,DSL
2654-VBVPB,1,,,Month-to-month,False,19.9,19.9,No
1154-HYWWO,38,True,False,One year,False,70.6,2708.2,DSL
2501-XWWTZ,11,False,False,Month-to-month,False,70.2,760.05,Fiber optic
3716-UVSPD,1,False,False,Month-to-month,True,49.3,49.3,DSL
6815-ABQFQ,56,True,True,One year,True,107.25,6033.3,Fiber optic
7343-EOBEU,3,,,Month-to-month,True,23.6,89.05,No
3701-SFMUH,7,True,True,Month-to-month,False,69.7,516.15,DSL
6103-LIANB,59,True,True,Two year,True,99.5,5861.75,Fiber optic
7319-VENRZ,7,True,False,Month-to-month,False,64.3,445.95,DSL
5846-NEQVZ,71,False,True,Two year,True,70.85,4973.4,DSL
6967-QIQRV,15,True,True,One year,False,101.9,1667.25,Fiber optic
5781-RFZRP,71,True,False,Two year,False,73.5,5357.75,DSL
0939-YAPAF,35,True,True,Month-to-month,True,100.25,3527.6,Fiber optic
0308-IVGOK,11,False,False,One year,True,40.4,422.6,DSL
7293-LSCDV,60,,,Two year,True,19.25,1103.25,No
7025-WCBNE,47,False,False,Two year,False,59.6,2754.0,DSL
5756-JYOJT,11,False,True,One year,False,64.9,697.25,DSL
4710-FDUIZ,56,True,True,One year,False,100.3,5614.45,Fiber optic
6030-REHUX,28,True,True,Month-to-month,True,110.85,3204.4,Fiber optic
9548-LIGTA,61,True,True,Two year,True,81.05,4747.65,DSL
5150-LJNSR,31,True,False,One year,False,98.05,3082.1,Fiber optic
8270-RKSAP,9,False,False,Month-to-month,True,70.5,597.9,Fiber optic
6522-YRBXD,35,False,True,Month-to-month,True,94.55,3365.4,Fiber optic
2640-LYMOV,2,,,Month-to-month,True,19.65,38.8,No
1218-VKFPE,12,,,Month-to-month,False,19.0,233.55,No
3627-FHKBK,1,False,False,Month-to-month,False,75.3,75.3,Fiber optic
2865-TCHJW,4,True,False,Month-to-month,True,89.2,346.2,Fiber optic
1423-BMPBQ,1,,,Month-to-month,True,19.0,19.0,No
2393-DIVAI,3,,,Month-to-month,True,20.0,61.7,No
5192-EBGOV,1,True,False,Month-to-month,True,85.7,85.7,Fiber optic
4568-KNYWR,52,True,False,Two year,True,63.25,3342.45,DSL
8752-IMQOS,5,,,One year,False,20.1,85.1,No
0742-LAFQK,72,False,True,Two year,True,99.15,7422.1,Fiber optic
0795-LAFGP,71,True,True,Two year,False,90.4,6668.05,DSL
0619-OLYUR,72,True,True,Two year,True,111.9,8071.05,Fiber optic
5512-IDZEI,46,,,One year,False,24.9,1174.8,No
0459-SPZHJ,63,True,True,Two year,False,83.5,5435.0,DSL
0215-BQKGS,30,False,False,Month-to-month,True,84.3,2438.6,Fiber optic
9244-ZVAPM,1,False,False,Month-to-month,False,45.6,45.6,DSL
0719-SYFRB,12,False,False,Month-to-month,True,61.65,713.75,DSL
8208-EUMTE,16,True,False,Two year,False,54.85,916.15,DSL
5172-MIGPM,4,False,True,Month-to-month,False,65.55,237.2,DSL
1710-RCXUS,51,False,True,One year,True,90.35,4614.55,Fiber optic
0374-FIUCA,65,,,Two year,True,20.4,1414.45,No
5839-SUYVZ,16,False,False,Month-to-month,True,74.55,1170.5,Fiber optic
5173-ZXXXL,2,,,One year,False,19.95,47.7,No
1096-ADRUX,66,False,False,One year,True,74.25,4859.25,Fiber optic
2001-MCUUW,46,True,True,Two year,False,108.65,4903.2,Fiber optic
2731-GJRDG,32,True,True,One year,True,109.55,3608.0,Fiber optic
4723-BEGSG,72,True,True,Two year,False,86.65,6094.25,DSL
6516-NKQBO,38,True,True,Two year,False,81.0,3084.9,DSL
8672-OAUPW,51,False,False,One year,False,47.85,2356.75,DSL
8207-DMRVL,72,True,True,Two year,False,114.55,8306.05,Fiber optic
3419-SNJJD,65,True,True,Month-to-month,False,105.25,6786.4,Fiber optic
6543-CPZMK,9,False,False,Month-to-month,True,29.95,248.95,DSL
4765-OXPPD,9,False,False,Month-to-month,False,65.0,663.05,DSL
2804-ETQDK,66,,,Two year,False,20.55,1357.1,No
6689-VRRTK,44,True,True,One year,True,109.8,4860.35,Fiber optic
7138-GIRSH,50,False,True,Two year,False,69.5,3418.2,DSL
9396-ZSFLL,15,False,False,Month-to-month,False,48.85,631.4,DSL
6464-KEXXH,8,False,False,Month-to-month,True,25.25,186.3,DSL
7134-MJPDY,66,True,True,One year,True,102.85,6976.75,Fiber optic
5240-CAOYT,57,False,False,Month-to-month,True,87.55,4884.85,Fiber optic
4059-IIEBK,7,False,False,Month-to-month,True,78.55,522.95,Fiber optic
4881-JVQOD,10,False,True,Month-to-month,True,34.55,362.6,DSL
0516-UXRMT,62,False,False,One year,True,92.05,5755.8,Fiber optic
4851-BQDNX,40,True,False,One year,True,85.05,3355.65,Fiber optic
5148-HKFIR,20,,,Two year,False,19.7,406.95,No
1009-IRMNA,7,,,Month-to-month,False,20.0,137.6,No
3003-CMDUU,25,True,True,Month-to-month,True,95.15,2395.7,Fiber optic
5016-IBERQ,23,False,False,Month-to-month,False,84.25,1968.1,Fiber optic
6797-UCJHZ,66,True,True,One year,False,104.6,6819.45,Fiber optic
2469-DTSGX,72,True,True,Two year,False,111.65,7943.45,Fiber optic
4554-YGZIH,49,False,True,Month-to-month,False,90.05,4547.25,Fiber optic
5099-BAILX,43,True,True,Month-to-month,True,110.75,4687.9,Fiber optic
9931-KGHOA,46,False,False,Month-to-month,False,55.0,2473.95,DSL
1775-KWJKQ,72,True,True,Two year,False,89.85,6562.9,DSL
7665-VIGUD,10,,,One year,False,20.35,176.3,No
9411-TPQQV,40,True,True,One year,True,54.55,2236.2,DSL
7207-RMRDB,65,True,True,Month-to-month,True,105.5,6985.65,Fiber optic
7954-MLBUN,31,True,True,Two year,False,99.45,3109.9,Fiber optic
2077-DDHJK,68,False,False,Two year,False,70.9,4911.35,DSL
4913-EHYUI,56,True,True,One year,True,104.55,5794.65,Fiber optic
0195-IESCP,10,False,True,Month-to-month,True,85.25,855.3,Fiber optic
9574-BOSMD,68,,,Two year,False,25.4,1620.2,No
4580-TMHJU,43,True,False,Month-to-month,False,56.15,2499.3,DSL
0970-ETWGE,1,True,True,Month-to-month,True,89.55,89.55,Fiber optic
4908-XAXAY,49,False,True,One year,True,89.85,4287.2,Fiber optic
8404-VLQFB,15,,,Month-to-month,True,25.25,394.85,No
1626-ERCMM,20,True,True,Month-to-month,True,94.55,1899.65,Fiber optic
0887-HJGAR,1,False,False,Month-to-month,True,45.7,45.7,DSL
2391-IPLOP,50,True,False,One year,True,69.65,3442.15,DSL
5644-PDMZC,2,False,True,Month-to-month,False,89.5,161.5,Fiber optic
3509-GWQGF,24,False,False,Month-to-month,False,70.0,1732.6,Fiber optic
9576-ANLXO,3,False,False,Month-to-month,True,69.55,222.3,Fiber optic
2024-BASKD,1,False,False,Month-to-month,True,74.6,74.6,Fiber optic
5845-BZZIB,35,,,Two year,False,20.1,655.3,No
1140-UKVZG,17,,,Month-to-month,False,24.8,475.25,No
4160-AMJTL,8,,,Month-to-month,False,19.65,164.3,No
5183-SNMJQ,10,True,True,Month-to-month,True,95.1,865.1,Fiber optic
8100-PNJMH,68,True,True,Two year,True,88.85,6132.7,DSL
7838-LAZFO,45,True,True,One year,False,78.8,3597.5,DSL
4464-JCOLN,2,,,One year,False,19.85,35.9,No
2085-JVGAD,37,,,Month-to-month,False,20.35,697.65,No
5650-VDUDS,4,False,False,Month-to-month,True,24.25,96.05,DSL
8095-WANWK,10,False,False,Month-to-month,False,45.25,428.7,DSL
3030-ZKIWL,1,,,Month-to-month,False,20.05,20.05,No
9565-FLVCG,65,False,True,Two year,True,69.55,4459.15,DSL
8755-OGKNA,57,,,Two year,False,19.5,1167.6,No
2800-VEQXM,3,False,False,Month-to-month,True,74.75,238.1,Fiber optic
7538-GWHML,2,False,False,Month-to-month,False,69.65,145.15,Fiber optic
5533-RJFTJ,49,False,False,Month-to-month,True,30.2,1453.1,DSL
3859-CVCET,4,False,False,Month-to-month,False,45.65,191.05,DSL
0214-JHPFW,70,True,True,Two year,False,57.8,4039.3,DSL
5642-MHDQT,53,,,One year,True,19.85,1039.45,No
3088-FVYWK,53,,,Two year,False,25.55,1336.1,No
3276-HDUEG,1,False,False,Month-to-month,True,75.05,75.05,Fiber optic
9092-GDZKO,22,,,Month-to-month,True,24.85,493.4,No
0823-HSCDJ,52,True,True,Month-to-month,True,49.15,2550.9,DSL
3729-OWRVL,65,True,True,Two year,True,110.35,7246.15,Fiber optic
2324-AALNO,48,,,One year,False,24.55,1203.95,No
0822-GAVAP,2,False,True,Month-to-month,True,34.7,62.25,DSL
5760-IFJOZ,3,True,True,Month-to-month,False,107.95,313.6,Fiber optic
2826-UWHIS,45,False,False,Month-to-month,False,81.4,3775.85,Fiber optic
1448-PWKYE,1,False,True,Month-to-month,False,80.0,80.0,Fiber optic
7501-IWUNG,61,True,True,Two year,True,73.8,4616.05,DSL
4957-TREIR,3,True,False,Month-to-month,True,64.4,195.65,DSL
7251-LJBQN,40,True,True,One year,True,103.75,4188.4,Fiber optic
8040-MNRTF,1,False,False,Month-to-month,False,71.1,71.1,Fiber optic
1536-HBSWP,1,False,False,Month-to-month,True,49.9,49.9,DSL
5313-FPXWG,51,,,One year,True,24.6,1266.4,No
0067-DKWBL,2,False,False,Month-to-month,True,49.25,91.1,DSL
0946-FKYTX,52,False,False,One year,False,30.1,1623.4,DSL
5076-YVXCM,51,False,True,Month-to-month,False,83.4,4149.45,Fiber optic
8262-COGGB,1,,,Month-to-month,True,20.45,20.45,No
6663-JOCQO,31,False,True,One year,True,75.25,2344.5,DSL
9620-QJREV,47,,,One year,False,20.55,1013.05,No
2276-YDAVZ,3,False,False,Month-to-month,True,75.1,270.7,Fiber optic
2682-KEVRP,22,,,One year,True,20.05,417.0,No
2480-JZOSN,1,,,Month-to-month,True,20.65,20.65,No
0078-XZMHT,72,True,True,Two year,True,85.15,6316.2,DSL
5896-NPFWW,3,False,False,Month-to-month,True,50.15,168.15,DSL
9978-HYCIN,47,True,False,One year,True,84.95,4018.05,Fiber optic
8338-QIUNR,72,False,False,Two year,True,66.5,4811.6,DSL
1525-LNLOJ,66,True,False,Two year,True,63.3,4189.7,DSL
9450-TRJUU,35,True,False,Month-to-month,False,83.15,2848.45,Fiber optic
1766-GKNMI,29,False,True,Month-to-month,True,84.9,2516.2,Fiber optic
6942-LBFDP,2,,,Month-to-month,True,20.55,33.6,No
1456-TWCGB,4,False,False,Month-to-month,False,49.25,208.45,DSL
7133-VBDCG,25,False,False,Month-to-month,True,79.85,2015.35,Fiber optic
7596-ZYWBB,65,False,False,Two year,True,59.6,3739.8,DSL
8329-UTMVM,27,True,True,One year,True,104.65,2964.0,Fiber optic
3014-WJKSM,29,False,False,Month-to-month,True,75.3,2263.4,Fiber optic
3347-YJZZE,29,True,True,Month-to-month,False,80.1,2211.8,DSL
1029-QFBEN,1,,,Month-to-month,False,19.55,19.55,No
7929-DMBCV,20,False,False,Month-to-month,True,81.0,1683.7,Fiber optic
9661-JALZV,58,,,Two year,True,24.7,1519.0,No
5433-KYGHE,14,False,False,Month-to-month,True,86.0,1164.05,Fiber optic
4312-KFRXN,72,,,Two year,False,25.4,1710.9,No
5575-TPIZQ,46,True,False,Month-to-month,True,89.15,4245.55,Fiber optic
0114-IGABW,71,True,True,Two year,False,58.25,4145.9,DSL
9944-AEXBM,32,False,True,Month-to-month,True,85.65,2664.3,Fiber optic
1853-ARAAQ,26,True,True,Month-to-month,True,50.35,1277.5,DSL
6952-OMNWB,68,False,False,Month-to-month,True,80.35,5589.3,Fiber optic
4697-LUPSU,2,,,One year,False,20.2,34.75,No
8434-VGEQQ,61,,,Two year,False,20.55,1305.95,No
4952-YSOGZ,4,False,True,Month-to-month,True,85.95,381.3,Fiber optic
1589-AGTLK,3,False,False,Month-to-month,True,45.35,141.5,DSL
5244-IRFIH,33,True,True,Month-to-month,True,94.5,3105.55,Fiber optic
6549-YMFAW,9,,,Month-to-month,True,21.25,204.55,No
4950-HKQTE,22,,,Two year,False,26.25,605.9,No
6786-OBWQR,5,True,False,Month-to-month,True,80.85,356.1,Fiber optic
2684-EIWEO,30,False,False,Month-to-month,False,91.7,2758.15,Fiber optic
2753-JMMCV,65,False,True,Two year,True,74.2,4805.65,DSL
6439-GTPCA,45,False,False,Month-to-month,True,87.25,3941.7,Fiber optic
6621-YOBKI,5,,,Month-to-month,False,20.35,92.75,No
1216-JWVUX,25,False,False,Month-to-month,True,75.5,1901.05,Fiber optic
7564-GHCVB,72,False,False,Two year,False,79.05,5730.7,Fiber optic
1173-NOEYG,27,False,True,Month-to-month,False,90.15,2423.4,Fiber optic
7595-EHCDL,32,True,True,Month-to-month,False,50.6,1653.45,DSL
6647-ZEDXT,30,True,True,One year,False,110.45,3327.05,Fiber optic
2521-NPUZR,70,False,True,Two year,False,101.0,7085.5,Fiber optic
